created_at,text,like_count
2025-04-23 22:43:36,"유심 교체 하는 방법 밖에 없다, 교체 안 해도 된다.. 뭐가 맞는 거야ㅠㅠ
몇년전에 개인정보 털렸던 lg는 무상 교체 해줬다며..",7
2025-04-23 22:43:09,저도 유심 바꿀까 생각중이에요,0
2025-04-23 22:43:01,유심때문에 전화했는데 상담원님이 아직까지 피해가 난 건 없다구 ㅡㅡ 어떤 정보가 나간 줄도 모르더만 ㅡㅜㅡ 유심칩을 바꾸는게 맞나 싶어요 ㅠ 이것들아 7700원 유심값줘라,1
2025-04-23 22:40:18,"하.... 뭔 시발 유심 유출 이지랄 나서 개인정보 존나 팔리고(시발아)
애들은 별것도 아닌게 존나 부풀려져서 욕쳐먹고 있고
근데 난 오늘 ㄱㅁㄸ한 하루를 보냇으니까 ㄱㅁㄸ해요",0
2025-04-23 22:40:05,나 씨부레 SKT 통신사 쓰고 있는데 공지글 떡하니 올려 놓치말고 전 고객 상대로 유심칩 이나 교체해줘라,0
2025-04-23 22:39:52,"SKT 이 또라이들아
내 유심 어쩔건데ㅋㅋ
무상교체 해주셔야하는거 아니세요?",0
2025-04-23 22:39:50,"공계에 이런거 안올리는데 
내가 이거 하다 폰 그대로 공기계 되서 
전산 마감10분전에 부랴부랴 유심 바꾼 사람입니다..
해도114통화 될때 초기 비번 제대로 알고 하세요",4
2025-04-23 22:38:57,"이보십쇼 신나게 고객을 털자.
무색무취로 정보가 없어야 해킹당해도 아무런 쓸모가 없어서 버려지는데, 당사에 내 정보를 1바이트라도 추가하라고?

당사의 기술력은 유심보호서비스도 털릴 것 같아서 싫은데 'ㅅ'
그냥 유심 무상교체 진행하고 고객 정보 DB 갱신이나 하셈.",1
2025-04-23 22:38:15,유심 바꿔달라!!!!!!,1
2025-04-23 22:38:15,"잘자트친
유심교환내일못하겠네.......",0
2025-04-23 22:37:33,skt야 유심교체 무료해준다고 빨리 문자보내,0
2025-04-23 22:36:05,"동생이 간곳은 바꾸는 것이 안전 하다 했음
괴출로 치면  착친 브라운  몸에 택 달려 있는거라고 생각하면… 됨… 해커가 찾아가겠지요 개인정보 조합해서 님 폰고유 유심주소로….",1
2025-04-23 22:35:04,"폰을 못쓰니 넘무 무력해요... 저 게임도 못해요...ㅠㅋㅋㅋㅋㅋㅋ 오늘 9몽 토벌 시작날 일텐데 끄아악 
보안을 허투루한 SK를 강렬히 저주하고............. 그냥 유심 갈아주기 싫어서 그런말 하는거 아니에요ㅠㅠㅠㅠ!?",0
2025-04-23 22:34:44,맞아!!!!!!! 꼴랑 쓸데도 없는 포인트 주지말고 유심줘!!!!!!!!,0
2025-04-23 22:33:26,와 SKT 유심보호서비스 해지 하려다가 진짜 이 밤에 15분간 지옥을 맛 봄 미친,1
2025-04-23 22:33:21,진짜 몇 년을 비싼 통신비 내면서 썼는데....돌아온 게 유심정보유출로도 부족해서 알아서 유심 교체하라는 건가요? 고객 개인 정보는 아마도? 가아니고 100%로 보호받아야 하는거잖아요!!!!!!!!!!!!!!!!!!!!!,1
2025-04-23 22:33:17,아니 skt 이 새끼들 미쳣나 유심해킹?????,0
2025-04-23 22:32:46,내일 대리점 가서 유심교체할까...으휴,0
2025-04-23 22:30:46,유심 무상교체.,0
2025-04-23 22:30:24,소 잃고 외양간 고치는 격이나 다름없는데 이제라도 가입 고객 전체 대상으로 유심 무료 교체 책임지고 제공하세요 회사 손실만 손실입니까?,0
2025-04-23 22:29:01,유심교체나 무료진행하세요,0
2025-04-23 22:28:50,"유심에 개인정보가 안들어간다고. 하기에는. .. ...
유심에 핸드폰 고유번호가 들어가는 건데 개인정보가 아닌... 아닌거야........? 무슨.. 논리지.....................",0
2025-04-23 22:28:23,언제오는거야 알뜰폰 회선 바꾸려고 유심 새로샀는데 대전 간 이후로 갱신이 안됐네,0
2025-04-23 22:27:44,"나중에 이걸로 피해입어도 왜 유심보호서비스 가입안했냐 소비자탓할거같은데 
니들이 문자로 쫌!!!알리라고 이걸 내가 트위터로 알아야겠냐",0
2025-04-23 22:27:11,티월드 들어가서 유심보호서비스 그거 해야된대 그거 아니면 유심  교체,0
2025-04-23 22:26:59,PMS도 빡치는데 스크가 유심으로 곱절로 빡치게하네 내일 유심사러 나가야하나,0
2025-04-23 22:26:55,"유심 잠그라는 트윗
어둠인거 아님?
어떻게 이런",2
2025-04-23 22:26:39,유심 무료변경을 쳐 해...,3
2025-04-23 22:26:33,나 sk 쓰는데 진심 이새끼들이 스크 쓰는 사용자한테 유심 바꾸라고 지원해줘야 하는거 아님 ? ㅅㅂ 씹새들아,1
2025-04-23 22:26:29,통신사 유심유출때문에....이 밤에 무슨짓인지ㅋㅋㅋㅋ홈피 비번찾았는데 잠겨서 못들어가여.....내일점심까지 버텨야해여ㅜㅜ,0
2025-04-23 22:26:16,"걍 내일 유심칩 사서 바꿔야지 에효효,,",0
2025-04-23 22:26:14,"유심보호서비스 가입하려면 해외로밍 관련 서비스를 3개나 해지해야 하는데, 어차피 해외출국하려면 또 반대로 해야하는거 아닌가? 좀 어떻게 안되겠니?",1
2025-04-23 22:26:11,"긍까 내가 내일 신분증을 들고 대리점에 가야한다는거지?
난 유심없으면 교통도 이용못하는 상태인데?",3
2025-04-23 22:25:27,유심 다 털렸다는데 난 한국도 아니고 ㅋㅋㅋ 유심바꿔내 sk 씹새끼들아,0
2025-04-23 22:25:01,그냥 정보망 털린게 아니라 유심 정보 다털려서,0
2025-04-23 22:23:22,"난 분명 재설정한 비밀번호 입력 했는데 오입력이라고 해서  3번 다시 시도 했다가 다 실패

유심카드 뒷면에 있다는데 ㅠㅠㅠ 유심카드를 받은 기억이 일절 없어서 T월드 홈페이지로 급하게 들어가서 해결 할려고 했더니 공동/금융인증서가 필요하다는데",0
2025-04-23 22:23:21,유심 비밀번호 재설정 해두겠다고 난리쳤다가 결국 폰 자체가 잠겨버렸어요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2
2025-04-23 22:21:27,응 아니고 유심 무상 교체를 원합니다,0
2025-04-23 22:20:12,"유출시점부터 전 고객 유심무상교체해주세요!!!!!!!!!!!!
통신사에서 가장 중요한 유심개인정보 유출에 대해 책임있는 자세를 보여주세요. 복제폰우려라니요 7,700원 유심비 회피하고 책임지기싫어서 고객은 유심사용하는동안 계-속 유출에 따른 피해와 불안 속에 지내라고요? #SKT #유심교체",0
2025-04-23 22:19:57,"기존에 개인정보 유출된거랑 
이번에 유심털린거로 핸드폰 복제가 합쳐저 핸폰인증이 되면
대재앙 ㄷㄷ",1
2025-04-23 22:19:29,"끼발 나 내일 유심 교체해야왜 에스케이 미친놈들아 진짜로 내가 10년을 썼는데 
니들이 공짜로 바꿔줘야지 이 양아치 새끼들아",1
