created_at,text,sentiment,score
2025-04-29 17:17:08,"어제 오늘 일 쉬면서 
어머니 또 친구분들 내 주변에
나이드신 분들 죄다 유심보호서비스 신청해주고 여신거래 제한 다 해드렸다.

가장 최근에
5천만원 털렸다는 기사가
너무 충격적이어서
내가 해드릴 수 있는 건 어떻게든 해줘야겠다는 생각 뿐이었음.

스스로할 수 없다면 자식 또는 손주들이",positive,0.5623500943183899
2025-04-29 17:16:40,"펌)  이게 말이 되는  ㅋㅋ 그냥 웃음만.  자기들 유심 
바꿔 주기 싫어서 하는 것일뿐. 
제대로 대응하지 못한 이들 반성은 없음",negative,0.004001140594482422
2025-04-29 17:11:23,유심교체하러 가여,negative,0.018629133701324463
2025-04-29 17:08:12,지난주에 폰바꿨는데 유심교체해야됨 ㅈㄴ귀찮다,positive,0.5240035057067871
2025-04-29 17:04:11,다행히 유심 처음 뜯을때 그 겉 프라스틱?? 안버려서 뒷면에 PUK 번호 입력하고 해제함. 휴 이제 자자 아 피곤쓰~ (유심 비번 설정시 초기 비번은 0000 입니다. 안드 아이폰 동일),negative,0.007867157459259033
2025-04-29 17:01:57,"진주 SKT 대리점서 난동 사태…경찰 출동
28만명 유심 교체…물량 부족에 ‘예약’만
대학교수 단체 “3조원 손해배상청구 소송”

오늘뉴스",negative,0.1004188060760498
2025-04-29 16:59:00,그냥 유심 보호 서비스 무료인데 티월드 사이트 가서 신청하면 됨 단말기까지 바꿀 거 아니면 유심 교체 무의미,negative,0.03162562847137451
2025-04-29 16:56:01,엄마가나보고 유심보호 어쩌고 신청하라던데  엄마.저의 카뱅잔고는 6천원입니다 벼룩의간을 털어먹으라고 하십시오,negative,0.2624397873878479
2025-04-29 16:52:29,"뻔뻔한 SKT 
무능한 정부
방관하는 국회 
수사 않고 놀고 있는 견찰 

유심 교체비 꼴랑 260억원 아낄려고 꼼수 피우며 유심보호서비스 가입하라고 쇼질 하는 것들이 서비스 가입 후 사고나면 100% 보상해 준다고 했지만 정말 보상해 줄까? 

서비스 신청 했지만 털렸다는 글",negative,0.024714410305023193
2025-04-29 16:51:48,"부처 눈에는 부처만
돼지 눈에는 돼지만...

일체 유심조.....",negative,0.07202810049057007
2025-04-29 16:37:55,"알뜰폰 유심 하나 구하고 옴
하나 더 사야하는데",negative,0.2546355724334717
2025-04-29 16:36:44,3유심 산다는건 일본유심침(여행용으로 많이 파는..) 산다는뜻?,negative,0.05116933584213257
2025-04-29 16:35:42,"유심 바꾸세요 

있어야 바꾸지",negative,0.07897418737411499
2025-04-29 16:28:59,느갭유심칩 바꾸는데 교통비 수고비 안챙겨주는거 고양이소년보다 표독스러움,negative,0.09019756317138672
2025-04-29 16:28:35,내정보가 털렸을까요 안털렸을까요 ㅈㄴ 궁금한데 유심교체는 일단해야겠지? 급하게 공책에 내 비번까지 다적고 삭제시키긴했는데 전번바뀌는건 좀 귀찮을지도..,negative,0.17388272285461426
2025-04-29 16:26:21,"걍 그러를 그러세요
그래사 유심 어디로 바꿔야되냐고
오늘저녇에도 엄마한테 ㅈㄴ 전기고문당햏다고 아 머리아퍼",negative,0.06645941734313965
2025-04-29 16:19:55,"얘에게는아무것도해주지않음
정식유심?도 아닌데 뭐어칼지도모름",negative,0.09188508987426758
2025-04-29 16:19:17,근데 나 스크 유심 쓰는 서브폰잇는데 ㅋㅋㅌ,positive,0.6458190083503723
2025-04-29 16:09:27,"SKT 유심보호서비스 가입됬다는 문자가 안와서 하루동안 3번이나 신청했는데...
이딴거 이쁘게 바꿀 시간에 가입완료나 좀 해주라 이것들아!!!",negative,0.01737314462661743
2025-04-29 16:06:34,"유심 해킹되고 마소 계정도 해킹 시도 있고 근데 2n살인 나도 어케해야 할 지 몰라서 혈육한테 해달라 했다ㅠㅜ
나도 이런데 디지털에 취약한 분들은 우째하란 말이요",positive,0.8836647272109985
2025-04-29 16:05:27,"?? 유출 됐다매
사과 했자나
유심 무상 교체 해준다매

뭐가 잘못된 정보여?",negative,0.005311012268066406
2025-04-29 16:03:17,"SK 텔리콤의 유심칩 문제가 어쩌구 저쪼구 이 와중에
심심하던 이 눔을 ㅈㄴ 웃겨준 떡밥 하나,... ㅋㅋㅋ",negative,0.35285472869873047
2025-04-29 16:02:37,"내가 말했다면 나는 또 알수없는 미안함과 자책에 빠져살았을테니. 유심사고 터져서 이 기회에 번호를 바꿔야겠다 생각했다. 
참. 같은 여자로 아무리 이해하려해도 못한 사람. 고아원에 버리지 않은걸로 자기역할을 다 했다던 그런 사람. 세상에는 참 다양한 엄마가 있구나.",positive,0.7755815386772156
2025-04-29 16:01:50,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ중국산유심으로 바꿔서 이거 다 손아귀에 먹힌다는 음모론이라니..,negative,0.27999621629714966
2025-04-29 16:00:39,"로밍으로 해외에 나가버리면 해외 기지국 거쳐서 들어와서 통신사가 정상사용자와 비정상사용자를 구분하기 매우매우매우매우 어려워져요

그러니 그냥 기존 유심버리고 새 eSIM/USIM 깔거나 대기가 너무 길면 걍 다른통신사로 갈아타셔요",negative,0.06476253271102905
